t,u_exact,u_approx
2.1921921921921923,0.0259300164242376,-583.0357917987911
2.2022022022022023,0.0255230757866566,-602.6907672360974
2.2122122122122123,0.0251217672170373,-622.9988029584099
2.2222222222222223,0.0247260273546763,-643.9814350065357
2.2322322322322323,0.0243357930722672,-665.6609067856788
2.2422422422422423,0.0239510020616374,-688.0601922497534
2.2522522522522523,0.0235715923296467,-711.2030198443505
2.2622622622622623,0.0231975020884311,-735.1138972338048
2.2722722722722724,0.0228286702624474,-759.8181368376637
2.2822822822822824,0.0224650362433949,-785.3418822029406
2.2922922922922924,0.0221065396756914,-811.7121352400172
2.3023023023023024,0.0217531206679732,-838.9567843497261
2.3123123123123124,0.0214047200565764,-867.1046334713503
2.3223223223223224,0.0210612788498334,-896.1854320815444
2.3323323323323324,0.0207227384594855,-926.2299061748586
2.3423423423423424,0.0203890411181756,-957.2697902587706
2.3523523523523524,0.0200601292402097,-989.3378603956211
2.3623623623623624,0.0197359455557336,-1022.4679683261141
2.3723723723723724,0.0194164336700573,-1056.6950767099745
2.3823823823823824,0.0191015374295064,-1092.0552955195246
2.3923923923923924,0.0187912009210283,-1128.585919624893
2.4024024024024024,0.0184853690820675,-1166.3254676091049
2.4124124124124124,0.0181839872006336,-1205.3137218534011
2.4224224224224224,0.0178870007823241,-1245.5917699349307
2.4324324324324325,0.0175943560398857,-1287.2020473786797
2.4424424424424425,0.0173059997071144,-1330.1883818089764
2.4524524524524525,0.0170218787607886,-1374.5960385458711
2.4624624624624625,0.0167419406491736,-1420.4717676933194
2.4724724724724725,0.0164661335774863,-1467.863852768992
2.4824824824824825,0.0161944059231893,-1516.8221609248826
2.4924924924924925,0.0159267064612988,-1567.3981948116182
2.5025025025025025,0.0156629848056666,-1619.6451461402544
2.5125125125125125,0.0154031907582722,-1673.6179509961098
2.5225225225225225,0.0151472744257527,-1729.373346963441
2.5325325325325325,0.0148951867892109,-1786.969932118865
2.5425425425425425,0.0146468790831445,-1846.4682259551817
2.5525525525525525,0.0144023027742203,-1907.9307322993295
2.5625625625625625,0.0141614101548481,-1971.422004288181
2.5725725725725725,0.0139241538845103,-2037.0087114712314
2.5825825825825826,0.0136904868410934,-2104.7597091086304
2.592592592592593,0.0134603625587591,-2174.7461097363066
2.6026026026026026,0.0132337351192513,-2247.0413570735727
2.612612612612613,0.0130105588250559,-2321.721302347969
2.6226226226226226,0.0127907884294448,-2398.8642831179463
2.6326326326326326,0.0125743794317155,-2478.551204674743
2.6426426426426426,0.0123612874961958,-2560.865624106668
2.6526526526526526,0.012151468657583,-2645.8938371150525
2.6626626626626626,0.0119448797646604,-2733.7249676695897
2.6726726726726726,0.0117414778529372,-2824.451060597258
2.6826826826826826,0.0115412202371081,-2918.167177201118
2.6926926926926926,0.0113440650633597,-3014.9714940061094
2.702702702702702,0.0111499707329132,-3114.9654047368017
2.7127127127127126,0.0109588958615785,-3218.2536256307103
2.722722722722722,0.0107707998287234,-3324.9443041967033
2.7327327327327327,0.0105856423817331,-3435.1491315327967
2.7427427427427427,0.01040338347973,-3548.9834583166144
2.7527527527527527,0.0102239836600287,-3666.5664145918686
2.7627627627627627,0.0100474040111091,-3788.021033473211
2.7727727727727727,0.0098736058139451,-3913.474378897119
2.7827827827827827,0.0097025507617865,-4043.057677553683
2.7927927927927927,0.0095342012544639,-4176.9064551325855
2.8028028028028027,0.0093685198452071,-4315.160677027027
2.8128128128128127,0.0092054694182535,-4457.964893640974
2.8228228228228227,0.0090450136178482,-4605.468390448067
2.8328328328328327,0.008887116267942,-4757.825342961452
2.8428428428428427,0.0087317414389392,-4915.194976771395
2.8528528528528527,0.0085788539623409,-5077.741732818244
2.8628628628628627,0.0084284189179919,-5245.635438073109
2.8728728728728727,0.0082804015783003,-5419.051481799293
2.8828828828828827,0.0081347678950373,-5598.170997581676
2.8928928928928928,0.0079914841768068,-5783.181051309398
2.9029029029029028,0.0078505169326528,-5974.274835306767
2.9129129129129128,0.0077118331589872,-6171.651868816602
2.9229229229229228,0.0075754003886662,-6375.518205038441
2.932932932932933,0.0074411863171849,-6586.086644940948
2.942942942942943,0.0073091590041658,-6803.5769580679635
2.952952952952953,0.0071792871578078,-7028.21611056498
2.962962962962963,0.0070515396257974,-7260.23850066728
2.972972972972973,0.0069258855421579,-7499.886201887739
2.982982982982983,0.0068022947287673,-7747.409214160073
2.992992992992993,0.0066807371763566,-8003.065723198006
3.003003003003003,0.0065611830870888,-8267.122368334156
3.013013013013013,0.0064436033385399,-8539.854519123219
3.023023023023023,0.0063279690437977,-8821.546560989724
3.033033033033033,0.0062142514851938,-9112.492190218505
3.043043043043043,0.0061024225302848,-9412.994718596457
3.053053053053053,0.0059924543833799,-9723.367388013716
3.063063063063063,0.0058843194352809,-10043.933695358344
3.073073073073073,0.005777990471219,-10375.027728035924
3.083083083083083,0.0056734407844554,-10716.994510460967
3.093093093093093,0.0055706438022061,-11070.190361885128
3.103103103103103,0.0054695732642079,-11434.983265923709
3.113113113113113,0.0053702034903717,-11811.75325217079
3.123123123123123,0.0052725089253521,-12200.892790296157
3.133133133133133,0.0051764642549987,-12602.80719702715
3.143143143143143,0.0050820447718358,-13017.915056446825
3.153153153153153,0.0049892259239767,-13446.648654033355
3.163163163163163,0.004897983336923,-13889.454424895928
3.173173173173173,0.00480829322004,-14346.793416673496
3.183183183183183,0.0047201320011728,-14819.141767565949
3.193193193193193,0.0046334762547699,-15306.991200005705
3.203203203203203,0.0045483030453337,-15810.84953047098
3.2132132132132134,0.0044645897488396,-16331.241195970877
3.2232232232232234,0.004382313909421,-16868.707797754447
3.2332332332332334,0.004301453382448,-17423.808662793486
3.2432432432432434,0.0042219864904436,-17997.121423633667
3.253253253253253,0.0041438916647239,-18589.24261720814
3.2632632632632634,0.0040671475984324,-19200.788303229707
3.273273273273273,0.0039917334925,-19832.394702814658
3.2832832832832834,0.0039176286579765,-20484.71885798381
3.293293293293293,0.0038448126046395,-21158.439312734517
3.3033033033033035,0.0037732653656714,-21854.25681638941
3.313313313313313,0.0037029671152937,-22572.895049937033
3.3233233233233235,0.0036338981739966,-23315.101376137132
3.333333333333333,0.0035660393556433,-24081.647614147776
3.3433433433433435,0.0034993716730272,-24873.33083948642
