gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,32.9594,0,32.9594,0.835288
1,0.269943,0,0.269943,0.00553443
2,0.144718,0,0.144718,0.00235435
3,0.120589,0,0.120589,0.000415806
4,0.11594,0,0.11594,7.79714e-05
5,0.115024,0,0.115024,1.92919e-05
6,0.114888,0,0.114888,1.21165e-05
7,0.114841,0,0.114841,1.21165e-05
8,0.114832,0,0.114832,1.21165e-05
9,0.114831,0,0.114831,1.21165e-05
10,0.11483,0,0.11483,1.21165e-05
11,0.11483,0,0.11483,1.21165e-05
12,0.11483,0,0.11483,1.21165e-05
13,0.11483,0,0.11483,1.21165e-05
14,0.11483,0,0.11483,1.21165e-05
15,0.11483,0,0.11483,1.21165e-05
16,0.11483,0,0.11483,1.21165e-05
17,0.11483,0,0.11483,1.21165e-05
18,0.11483,0,0.11483,1.21165e-05
19,0.11483,0,0.11483,1.21165e-05
20,0.11483,0,0.11483,1.21165e-05
21,0.11483,0,0.11483,1.21165e-05
22,0.11483,0,0.11483,1.21165e-05
23,0.11483,0,0.11483,1.21165e-05
24,0.11483,0,0.11483,1.21165e-05
25,0.10814,0,0.10814,1.21165e-05
26,0.103164,0,0.103164,1.21165e-05
27,0.102926,0,0.102926,1.21165e-05
28,0.10289,0,0.10289,1.21165e-05
29,0.102885,0,0.102885,1.21165e-05
30,0.102884,0,0.102884,1.21165e-05
31,0.102884,0,0.102884,1.21165e-05
32,0.102884,0,0.102884,1.21165e-05
33,0.102884,0,0.102884,1.21165e-05
34,0.102884,0,0.102884,1.21165e-05
35,0.102884,0,0.102884,1.21165e-05
36,0.102884,0,0.102884,1.21165e-05
37,0.102884,0,0.102884,1.21165e-05
38,0.102884,0,0.102884,1.21165e-05
39,0.102884,0,0.102884,1.21165e-05
40,0.102884,0,0.102884,1.21165e-05
41,0.102884,0,0.102884,1.21165e-05
42,0.102884,0,0.102884,1.21165e-05
43,0.102884,0,0.102884,1.21165e-05
44,0.102884,0,0.102884,1.21165e-05
45,0.102884,0,0.102884,1.21165e-05
46,0.102884,0,0.102884,1.21165e-05
47,0.102884,0,0.102884,1.21165e-05
48,0.102884,0,0.102884,1.21165e-05
49,0.102884,0,0.102884,1.21165e-05
50,0.0764454,0,0.0764454,1.21165e-05
51,0.0764244,0,0.0764244,1.21165e-05
52,0.0764203,0,0.0764203,1.21165e-05
53,0.0764195,0,0.0764195,1.21165e-05
54,0.0764193,0,0.0764193,1.21165e-05
55,0.0764193,0,0.0764193,1.21165e-05
56,0.0764193,0,0.0764193,1.21165e-05
57,0.0764193,0,0.0764193,1.21165e-05
58,0.0764193,0,0.0764193,1.21165e-05
59,0.0764193,0,0.0764193,1.21165e-05
60,0.0764193,0,0.0764193,1.21165e-05
61,0.0764193,0,0.0764193,1.21165e-05
62,0.0764193,0,0.0764193,1.21165e-05
63,0.0764193,0,0.0764193,1.21165e-05
64,0.0764193,0,0.0764193,1.21165e-05
65,0.0764193,0,0.0764193,1.21165e-05
66,0.0764193,0,0.0764193,1.21165e-05
67,0.0764193,0,0.0764193,1.21165e-05
68,0.0764193,0,0.0764193,1.21165e-05
69,0.0764193,0,0.0764193,1.21165e-05
70,0.0764193,0,0.0764193,1.21165e-05
71,0.0764193,0,0.0764193,1.21165e-05
72,0.0764193,0,0.0764193,1.21165e-05
73,0.0764193,0,0.0764193,1.21165e-05
74,0.0764193,0,0.0764193,1.21165e-05
75,0.0516551,0,0.0516551,1.21165e-05
76,0.0514883,0,0.0514883,1.21165e-05
77,0.0514363,0,0.0514363,1.21165e-05
78,0.0514201,0,0.0514201,1.21165e-05
79,0.051415,0,0.051415,1.21165e-05
80,0.0514128,0,0.0514128,1.21165e-05
81,0.0514128,0,0.0514128,1.21165e-05
82,0.0514127,0,0.0514127,1.21165e-05
83,0.0514127,0,0.0514127,1.21165e-05
84,0.0514127,0,0.0514127,1.21165e-05
85,0.0514127,0,0.0514127,1.21165e-05
86,0.0514127,0,0.0514127,1.21165e-05
87,0.0514127,0,0.0514127,1.21165e-05
88,0.0514127,0,0.0514127,1.21165e-05
89,0.0514127,0,0.0514127,1.21165e-05
90,0.0514127,0,0.0514127,1.21165e-05
91,0.0514127,0,0.0514127,1.21165e-05
92,0.0514127,0,0.0514127,1.21165e-05
93,0.0514127,0,0.0514127,1.21165e-05
94,0.0514127,0,0.0514127,1.21165e-05
95,0.0514127,0,0.0514127,1.21165e-05
96,0.0514127,0,0.0514127,1.21165e-05
97,0.0514127,0,0.0514127,1.21165e-05
98,0.0514127,0,0.0514127,1.21165e-05
99,0.0514127,0,0.0514127,1.21165e-05
100,0.0407824,0,0.0407824,1.21165e-05
101,0.0407817,0,0.0407817,1.21165e-05
102,0.0407813,0,0.0407813,1.21165e-05
103,0.0407811,0,0.0407811,1.21165e-05
104,0.040781,0,0.040781,1.21165e-05
105,0.0407809,0,0.0407809,1.21165e-05
106,0.0407809,0,0.0407809,1.21165e-05
107,0.0407809,0,0.0407809,1.21165e-05
108,0.0407809,0,0.0407809,1.21165e-05
109,0.0407809,0,0.0407809,1.21165e-05
110,0.0407809,0,0.0407809,1.21165e-05
111,0.0407809,0,0.0407809,1.21165e-05
112,0.0407809,0,0.0407809,1.21165e-05
113,0.0407809,0,0.0407809,1.21165e-05
114,0.0407809,0,0.0407809,1.21165e-05
115,0.0407809,0,0.0407809,1.21165e-05
116,0.0407809,0,0.0407809,1.21165e-05
117,0.0407809,0,0.0407809,1.21165e-05
118,0.0407809,0,0.0407809,1.21165e-05
119,0.0407809,0,0.0407809,1.21165e-05
120,0.0407809,0,0.0407809,1.21165e-05
121,0.0407809,0,0.0407809,1.21165e-05
122,0.0407809,0,0.0407809,1.21165e-05
123,0.0407809,0,0.0407809,1.21165e-05
124,0.0407809,0,0.0407809,1.21165e-05
125,0.0315121,0,0.0315121,1.21165e-05
126,0.0315115,0,0.0315115,1.21165e-05
127,0.0315111,0,0.0315111,1.21165e-05
128,0.0315108,0,0.0315108,1.21165e-05
129,0.0315107,0,0.0315107,1.21165e-05
130,0.0315106,0,0.0315106,1.21165e-05
131,0.0315106,0,0.0315106,1.21165e-05
132,0.0315106,0,0.0315106,1.21165e-05
133,0.0315106,0,0.0315106,1.21165e-05
134,0.0315106,0,0.0315106,1.21165e-05
135,0.0315106,0,0.0315106,1.21165e-05
136,0.0315106,0,0.0315106,1.21165e-05
137,0.0315106,0,0.0315106,1.21165e-05
138,0.0315106,0,0.0315106,1.21165e-05
139,0.0315106,0,0.0315106,1.21165e-05
140,0.0315106,0,0.0315106,1.21165e-05
141,0.0315106,0,0.0315106,1.21165e-05
142,0.0315106,0,0.0315106,1.21165e-05
143,0.0315106,0,0.0315106,1.21165e-05
144,0.0315106,0,0.0315106,1.21165e-05
145,0.0315106,0,0.0315106,1.21165e-05
146,0.0315106,0,0.0315106,1.21165e-05
147,0.0315106,0,0.0315106,1.21165e-05
148,0.0315106,0,0.0315106,1.21165e-05
149,0.0315106,0,0.0315106,1.21165e-05
150,0.0190974,0,0.0190974,1.21165e-05
151,0.0190234,0,0.0190234,1.21165e-05
152,0.0189782,0,0.0189782,1.21165e-05
153,0.0189562,0,0.0189562,1.21165e-05
154,0.0189371,0,0.0189371,1.21165e-05
155,0.0189254,0,0.0189254,1.21165e-05
156,0.0189197,0,0.0189197,1.21165e-05
157,0.0189148,0,0.0189148,1.21165e-05
158,0.0189123,0,0.0189123,1.21165e-05
159,0.0189102,0,0.0189102,1.21165e-05
160,0.0189079,0,0.0189079,1.21165e-05
161,0.0189077,0,0.0189077,1.21165e-05
162,0.0189074,0,0.0189074,1.21165e-05
163,0.0189072,0,0.0189072,1.21165e-05
164,0.0189071,0,0.0189071,1.21165e-05
165,0.0189071,0,0.0189071,1.21165e-05
166,0.018907,0,0.018907,1.21165e-05
167,0.018907,0,0.018907,1.21165e-05
168,0.018907,0,0.018907,1.21165e-05
169,0.018907,0,0.018907,1.21165e-05
170,0.018907,0,0.018907,1.21165e-05
171,0.018907,0,0.018907,1.21165e-05
172,0.018907,0,0.018907,1.21165e-05
173,0.018907,0,0.018907,1.21165e-05
174,0.018907,0,0.018907,1.21165e-05
175,0.0130171,0,0.0130171,1.21165e-05
176,0.0129619,0,0.0129619,1.21165e-05
177,0.012924,0,0.012924,1.21165e-05
178,0.0128981,0,0.0128981,1.21165e-05
179,0.0128839,0,0.0128839,1.21165e-05
180,0.0128564,0,0.0128564,1.21165e-05
181,0.0128528,0,0.0128528,1.21165e-05
182,0.0128502,0,0.0128502,1.21165e-05
183,0.0128472,0,0.0128472,1.21165e-05
184,0.0128451,0,0.0128451,1.21165e-05
185,0.012844,0,0.012844,1.21165e-05
186,0.0128429,0,0.0128429,1.21165e-05
187,0.0128423,0,0.0128423,1.21165e-05
188,0.0128418,0,0.0128418,1.21165e-05
189,0.0128415,0,0.0128415,1.21165e-05
190,0.0128409,0,0.0128409,1.21165e-05
191,0.0128408,0,0.0128408,1.21165e-05
192,0.0128407,0,0.0128407,1.21165e-05
193,0.0128407,0,0.0128407,1.21165e-05
194,0.0128407,0,0.0128407,1.21165e-05
195,0.0128406,0,0.0128406,1.21165e-05
196,0.0128406,0,0.0128406,1.21165e-05
197,0.0128406,0,0.0128406,1.21165e-05
198,0.0128406,0,0.0128406,1.21165e-05
199,0.0128406,0,0.0128406,1.21165e-05
