x,u_exact,u_approx
0.000000,0.000000,-0.000000
0.010000,0.010000,0.008737
0.020000,0.019997,0.017473
0.030000,0.029991,0.026208
0.040000,0.039979,0.034940
0.050000,0.049958,0.043668
0.060000,0.059928,0.052392
0.070000,0.069886,0.061111
0.080000,0.079830,0.069823
0.090000,0.089758,0.078529
0.100000,0.099668,0.087227
0.110000,0.109558,0.095916
0.120000,0.119427,0.104596
0.130000,0.129273,0.113265
0.140000,0.139092,0.121923
0.150000,0.148885,0.130569
0.160000,0.158649,0.139203
0.170000,0.168381,0.147822
0.180000,0.178081,0.156428
0.190000,0.187746,0.165018
0.200000,0.197375,0.173592
0.210000,0.206966,0.182149
0.220000,0.216518,0.190688
0.230000,0.226028,0.199209
0.240000,0.235496,0.207711
0.250000,0.244919,0.216194
0.260000,0.254296,0.224655
0.270000,0.263625,0.233096
0.280000,0.272905,0.241514
0.290000,0.282135,0.249909
0.300000,0.291313,0.258281
0.310000,0.300437,0.266629
0.320000,0.309507,0.274952
0.330000,0.318521,0.283250
0.340000,0.327477,0.291522
0.350000,0.336376,0.299767
0.360000,0.345214,0.307985
0.370000,0.353992,0.316175
0.380000,0.362707,0.324336
0.390000,0.371360,0.332468
0.400000,0.379949,0.340571
0.410000,0.388473,0.348644
0.420000,0.396930,0.356686
0.430000,0.405321,0.364696
0.440000,0.413644,0.372676
0.450000,0.421899,0.380623
0.460000,0.430084,0.388537
0.470000,0.438199,0.396419
0.480000,0.446244,0.404267
0.490000,0.454216,0.412081
0.500000,0.462117,0.419862
0.510000,0.469945,0.427607
0.520000,0.477700,0.435318
0.530000,0.485381,0.442993
0.540000,0.492988,0.450633
0.550000,0.500520,0.458237
0.560000,0.507977,0.465804
0.570000,0.515359,0.473335
0.580000,0.522665,0.480830
0.590000,0.529896,0.488288
0.600000,0.537050,0.495708
0.610000,0.544127,0.503091
0.620000,0.551128,0.510436
0.630000,0.558052,0.517744
0.640000,0.564900,0.525014
0.650000,0.571670,0.532245
0.660000,0.578363,0.539439
0.670000,0.584980,0.546595
0.680000,0.591519,0.553711
0.690000,0.597982,0.560790
0.700000,0.604368,0.567830
0.710000,0.610677,0.574832
0.720000,0.616909,0.581795
0.730000,0.623065,0.588720
0.740000,0.629145,0.595607
0.750000,0.635149,0.602454
0.760000,0.641077,0.609264
0.770000,0.646929,0.616035
0.780000,0.652707,0.622768
0.790000,0.658409,0.629463
0.800000,0.664037,0.636120
0.810000,0.669590,0.642738
0.820000,0.675070,0.649320
0.830000,0.680476,0.655863
0.840000,0.685809,0.662369
0.850000,0.691069,0.668839
0.860000,0.696258,0.675271
0.870000,0.701374,0.681666
0.880000,0.706419,0.688025
0.890000,0.711394,0.694347
0.900000,0.716298,0.700634
0.910000,0.721132,0.706885
0.920000,0.725897,0.713101
0.930000,0.730594,0.719281
0.940000,0.735222,0.725427
0.950000,0.739783,0.731539
0.960000,0.744277,0.737616
0.970000,0.748704,0.743660
0.980000,0.753066,0.749671
0.990000,0.757362,0.755649
1.000000,0.761594,0.761594
