gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.0958363,0,0.0958363,0.000414161
1,0.0958256,0,0.0958256,0.000414161
2,0.0958153,0,0.0958153,0.000414161
3,0.0958052,0,0.0958052,0.000414161
4,0.0957955,0,0.0957955,0.000414161
5,0.095786,0,0.095786,0.000414161
6,0.0957768,0,0.0957768,0.000414161
7,0.0957678,0,0.0957678,0.000414161
8,0.0957592,0,0.0957592,0.000414161
9,0.0957234,0,0.0957234,0.000414161
10,0.095655,0,0.095655,0.000414161
11,0.0956503,0,0.0956503,0.000414161
12,0.0956457,0,0.0956457,0.000414161
13,0.0956412,0,0.0956412,0.000414161
14,0.0956369,0,0.0956369,0.000414161
15,0.0955438,0,0.0955438,0.000414161
16,0.0955388,0,0.0955388,0.000414161
17,0.0955368,0,0.0955368,0.000414161
18,0.0963855,0,0.0963855,0.000414161
19,0.0961799,0,0.0961799,0.000414161
20,0.0960845,0,0.0960845,0.000414161
21,0.0966597,0,0.0966597,0.000414161
22,0.0965775,0,0.0965775,0.000414161
23,0.0965351,0,0.0965351,0.000414161
24,0.0968594,0,0.0968594,0.000414161
25,0.236151,0,0.236151,0.000414161
26,0.236151,0,0.236151,0.000226774
27,0.236151,0,0.236151,0.000226773
28,0.236151,0,0.236151,0.000226773
29,0.236151,0,0.236151,0.000226773
30,0.236151,0,0.236151,0.000226773
31,0.236151,0,0.236151,0.000226773
32,0.236151,0,0.236151,0.000226773
33,0.236151,0,0.236151,0.000226773
34,0.236151,0,0.236151,0.000226773
35,0.236151,0,0.236151,0.000226773
36,0.236151,0,0.236151,0.000226773
37,0.236151,0,0.236151,0.000226773
38,0.236151,0,0.236151,0.000226773
39,0.236151,0,0.236151,0.000226773
40,0.236151,0,0.236151,0.000226773
41,0.236151,0,0.236151,0.000226773
42,0.236151,0,0.236151,0.000226773
43,0.236151,0,0.236151,0.000226773
44,0.236151,0,0.236151,0.000226773
45,0.236151,0,0.236151,0.000226773
46,0.236151,0,0.236151,0.000226773
47,0.236151,0,0.236151,0.000226773
48,0.236151,0,0.236151,0.000226773
49,0.236151,0,0.236151,0.000226773
50,0.206833,0,0.206833,0.000226773
51,0.206833,0,0.206833,0.00015521
52,0.206833,0,0.206833,0.00015521
53,0.206833,0,0.206833,0.00015521
54,0.206833,0,0.206833,0.00015521
