method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0004000000,1.9352883923,7,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0022698110,2.9347068868,11,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0006696763,3.1307047252,10,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0005450045,6.9275051365,19,4
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10.5320398820,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.4129312500,1,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,243.7682153729,3017.0596751470,14,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0003271027,5.8797767547,4,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0010658906,10000.0000000000,16,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000270038,10000.0000000000,5,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0027402386,2501.0377352496,20,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,210.9479190008,2830.0645907781,10,10
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.3308375000,3,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000256628,0.3142365761,2,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,210.9524687413,2550.6550757747,8,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,10000.0000000000,10000.0000000000,13,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0016236122,2.6722359699,13,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1109.2141121224,2855.6932350937,15,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000039000,16.1731722349,13,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0221089709,0.3072080997,4,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,4.0000000021,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,4.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1330.9992820158,2507.6020355877,17,9
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,10000.0000000000,10000.0000000000,48,8
