x,u_exact,u_approx
0,1,1
0.01,0.98612,0.98543
0.02,0.97224,0.97153
0.03,0.959734,0.958049
0.04,0.947287,0.944912
0.05,0.935698,0.932078
0.06,0.924186,0.919519
0.07,0.913315,0.907217
0.08,0.902534,0.895156
0.09,0.892263,0.883324
0.1,0.882091,0.871713
0.11,0.872339,0.860314
0.12,0.862694,0.849121
0.13,0.8534,0.838126
0.14,0.844219,0.827325
0.15,0.835336,0.816713
0.16,0.826572,0.806286
0.17,0.818062,0.796039
0.18,0.809675,0.78597
0.19,0.801506,0.776075
0.2,0.793463,0.766351
0.21,0.785608,0.756796
0.22,0.777882,0.747406
0.23,0.770317,0.73818
0.24,0.762885,0.729115
0.25,0.755591,0.720209
0.26,0.748431,0.71146
0.27,0.74139,0.702865
0.28,0.734484,0.694425
0.29,0.72768,0.686135
0.3,0.721012,0.677996
0.31,0.714431,0.670005
0.32,0.707987,0.662161
0.33,0.701616,0.654462
0.34,0.695382,0.646908
0.35,0.689209,0.639496
0.36,0.683175,0.632226
0.37,0.67719,0.625097
0.38,0.671343,0.618106
0.39,0.665537,0.611253
0.4,0.659868,0.604538
0.41,0.654231,0.597958
0.42,0.648732,0.591513
0.43,0.643256,0.585202
0.44,0.637918,0.579024
0.45,0.632596,0.572978
0.46,0.627411,0.567063
0.47,0.622235,0.561279
0.48,0.617197,0.555624
0.49,0.612161,0.550097
0.5,0.607262,0.544698
0.51,0.602363,0.539426
0.52,0.597595,0.53428
0.53,0.592829,0.52926
0.54,0.588184,0.524364
0.55,0.583546,0.519592
0.56,0.579018,0.514944
0.57,0.574503,0.510418
0.58,0.570088,0.506014
0.59,0.565689,0.501732
0.6,0.561383,0.49757
0.61,0.557097,0.493528
0.62,0.552896,0.489606
0.63,0.548718,0.485802
0.64,0.544617,0.482117
0.65,0.540543,0.478549
0.66,0.536539,0.475099
0.67,0.532565,0.471765
0.68,0.528655,0.468547
0.69,0.524777,0.465445
0.7,0.520956,0.462457
0.71,0.517172,0.459584
0.72,0.513438,0.456825
0.73,0.509743,0.454179
0.74,0.506093,0.451646
0.75,0.502484,0.449226
0.76,0.498915,0.446918
0.77,0.495389,0.444721
0.78,0.491899,0.442635
0.79,0.488453,0.44066
0.8,0.485039,0.438795
0.81,0.481671,0.43704
0.82,0.47833,0.435394
0.83,0.475037,0.433857
0.84,0.471767,0.432428
0.85,0.468546,0.431108
0.86,0.465346,0.429895
0.87,0.462195,0.428789
0.88,0.459061,0.42779
0.89,0.455978,0.426898
0.9,0.452909,0.426111
0.91,0.449892,0.425431
0.92,0.446886,0.424855
0.93,0.443932,0.424385
0.94,0.440987,0.424019
0.95,0.438095,0.423757
0.96,0.435208,0.4236
0.97,0.432377,0.423545
0.98,0.429547,0.423594
0.99,0.426774,0.423746
1,0.424,0.424
