method,pde,noise_pct,best_mse_domain,best_mse_boundary,mse_total,runtime_s
PySINDy,Ginzburg-Landau_1D,0.0,1.3800426564089036e-07,0.0,1.3800426564089036e-07,0.004177570343017578
