x,u_exact,u_approx
0,1,1
0.01,1.00132,1.00002
0.02,1.00264,0.999996
0.03,1.00371,0.999941
0.04,1.00477,0.999851
0.05,1.00559,0.999725
0.06,1.0064,0.999562
0.07,1.00698,0.999363
0.08,1.00753,0.999126
0.09,1.00788,0.998851
0.1,1.00818,0.998538
0.11,1.0083,0.998186
0.12,1.00836,0.997795
0.13,1.00824,0.997366
0.14,1.00807,0.996897
0.15,1.00773,0.996388
0.16,1.00733,0.995839
0.17,1.00677,0.99525
0.18,1.00614,0.994621
0.19,1.00536,0.993951
0.2,1.00451,0.99324
0.21,1.00353,0.992489
0.22,1.00246,0.991697
0.23,1.00128,0.990864
0.24,1,0.989991
0.25,0.998624,0.989076
0.26,0.997144,0.98812
0.27,0.995573,0.987123
0.28,0.993897,0.986086
0.29,0.99214,0.985007
0.3,0.990275,0.983888
0.31,0.988339,0.982728
0.32,0.986291,0.981528
0.33,0.984181,0.980288
0.34,0.981957,0.979007
0.35,0.97968,0.977687
0.36,0.977287,0.976327
0.37,0.97485,0.974928
0.38,0.972294,0.973489
0.39,0.969703,0.972012
0.4,0.966992,0.970496
0.41,0.964253,0.968943
0.42,0.961394,0.967351
0.43,0.958515,0.965722
0.44,0.955514,0.964057
0.45,0.952501,0.962354
0.46,0.949367,0.960616
0.47,0.946225,0.958842
0.48,0.942965,0.957033
0.49,0.939703,0.95519
0.5,0.936323,0.953312
0.51,0.932944,0.951401
0.52,0.929455,0.949458
0.53,0.925964,0.947482
0.54,0.922374,0.945474
0.55,0.918778,0.943436
0.56,0.915094,0.941367
0.57,0.9114,0.939268
0.58,0.907629,0.937141
0.59,0.903844,0.934985
0.6,0.899992,0.932802
0.61,0.896124,0.930592
0.62,0.892196,0.928356
0.63,0.888252,0.926095
0.64,0.884256,0.923809
0.65,0.880242,0.9215
0.66,0.876183,0.919168
0.67,0.872106,0.916815
0.68,0.867992,0.91444
0.69,0.863858,0.912045
0.7,0.859694,0.909632
0.71,0.855511,0.907199
0.72,0.851302,0.90475
0.73,0.847076,0.902284
0.74,0.842829,0.899803
0.75,0.838565,0.897307
0.76,0.834286,0.894798
0.77,0.829991,0.892277
0.78,0.825685,0.889744
0.79,0.821365,0.8872
0.8,0.817037,0.884648
0.81,0.812698,0.882087
0.82,0.808354,0.879518
0.83,0.804001,0.876944
0.84,0.799646,0.874365
0.85,0.795286,0.871781
0.86,0.790924,0.869195
0.87,0.786562,0.866607
0.88,0.782199,0.864019
0.89,0.777839,0.861431
0.9,0.773481,0.858844
0.91,0.769128,0.856261
0.92,0.764778,0.853682
0.93,0.760438,0.851107
0.94,0.7561,0.848539
0.95,0.751778,0.845979
0.96,0.747458,0.843428
0.97,0.743157,0.840886
0.98,0.738858,0.838356
0.99,0.734584,0.835838
1,0.73031,0.833333
