method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,1.5165980642,0.0000000000,14,9
PISR-NSGA-II,Duffing,2,-1,1.3973591364,0.0000000000,8,7
PISR-NSGA-II,Duffing,2,-1,0.2993995894,0.0000000000,7,15
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.3192824308,0.0000000000,9,2
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.2321483698,0.0000000000,5,13
PISR-NSGA-II,Duffing,2,-1,0.3823490493,0.0000000000,10,5
PISR-NSGA-II,Duffing,2,-1,0.6760464056,0.0000000000,9,15
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,2.2291662188,0.0000000000,10,9
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.3823490493,0.0000000000,10,5
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.9472694412,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,0.4420166547,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.5169916618,0.0000000000,10,6
PISR-NSGA-II,Duffing,2,-1,0.7088104576,0.0000000000,10,7
PISR-NSGA-II,Duffing,2,-1,0.3192824308,0.0000000000,9,2
PISR-NSGA-II,Duffing,2,-1,0.6760464056,0.0000000000,9,15
PISR-NSGA-II,Duffing,2,-1,1.5160267306,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.2993995894,0.0000000000,7,15
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,1.5160267306,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,1.0763980993,0.0000000000,8,6
PISR-NSGA-II,Duffing,2,-1,0.3192824308,0.0000000000,9,2
PISR-NSGA-II,Duffing,2,-1,16.6661338752,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,1.4965171811,0.0000000000,8,8
PISR-NSGA-II,Duffing,2,-1,0.2993995894,0.0000000000,7,15
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.3280957493,0.0000000000,8,3
PISR-NSGA-II,Duffing,2,-1,1.5160267306,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,10000.0000000000,0.0000000000,10,13
PISR-NSGA-II,Duffing,2,-1,0.2684783509,0.0000000000,5,13
PISR-NSGA-II,Duffing,2,-1,0.9472694412,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,0.3280381820,0.0000000000,8,2
PISR-NSGA-II,Duffing,2,-1,0.9472694412,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.3823490493,0.0000000000,10,5
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Duffing,2,-1,0.2993995894,0.0000000000,7,15
PISR-NSGA-II,Duffing,2,-1,0.6760464056,0.0000000000,9,15
PISR-NSGA-II,Duffing,2,-1,0.3823490493,0.0000000000,10,5
PISR-NSGA-II,Duffing,2,-1,2.8903717486,0.0000000000,10,10
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.3107930777,0.0000000000,8,1
PISR-NSGA-II,Duffing,2,-1,16.2386578737,0.0000000000,5,19
PISR-NSGA-II,Duffing,2,-1,0.2684783509,0.0000000000,5,13
PISR-NSGA-II,Duffing,2,-1,0.4457099553,0.0000000000,8,5
PISR-NSGA-II,Duffing,2,-1,0.2608309119,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,0.3192824308,0.0000000000,9,2
PISR-NSGA-II,Duffing,2,-1,0.3114615097,0.0000000000,14,11
PISR-NSGA-II,Duffing,2,-1,0.6760464056,0.0000000000,9,15
PISR-NSGA-II,Duffing,2,-1,0.6760464056,0.0000000000,9,15
PISR-NSGA-II,Duffing,2,-1,0.6760464056,0.0000000000,9,15
PISR-NSGA-II,Duffing,2,-1,0.3192824308,0.0000000000,9,2
PISR-NSGA-II,Duffing,2,-1,0.2684783509,0.0000000000,5,13
PISR-NSGA-II,Duffing,2,-1,0.3379749536,0.0000000000,8,4
PISR-NSGA-II,Duffing,2,-1,0.2608309119,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,0.2993995894,0.0000000000,7,15
PISR-NSGA-II,Duffing,2,-1,0.9472694412,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,0.3823490493,0.0000000000,10,5
PISR-NSGA-II,Duffing,2,-1,0.4420166547,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,1.2717579407,0.0000000000,10,8
PISR-NSGA-II,Duffing,2,-1,0.8886284584,0.0000000000,6,15
PISR-NSGA-II,Duffing,2,-1,9.3254537243,0.0000000000,11,12
PISR-NSGA-II,Duffing,2,-1,2.7899621227,0.0000000000,1,19
PISR-NSGA-II,Duffing,2,-1,0.2911273223,0.0000000000,1,15
PISR-NSGA-II,Duffing,2,-1,11.7124921348,0.0000000000,5,15
PISR-NSGA-II,Duffing,2,-1,0.2764585227,0.0000000000,1,19
PISR-NSGA-II,Duffing,2,-1,0.6437564256,0.0000000000,10,16
PISR-NSGA-II,Duffing,2,-1,10000.0000000000,0.0000000000,1,22
PISR-NSGA-II,Duffing,2,-1,0.8679246020,0.0000000000,7,11
PISR-NSGA-II,Duffing,2,-1,475.9485260650,0.0000000000,20,18
PISR-NSGA-II,Duffing,2,-1,0.2764585227,0.0000000000,1,19
PISR-NSGA-II,Duffing,2,-1,0.2911273223,0.0000000000,1,15
PISR-NSGA-II,Duffing,2,-1,0.2689660101,0.0000000000,1,19
PISR-NSGA-II,Duffing,2,-1,0.2927819982,0.0000000000,5,21
