method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Lane-Emden,1,-1,1529.6938585991,0.0000000000,12,13
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,1,26
PISR-NSGA-II,Lane-Emden,1,-1,1505.9533152843,0.0000000000,22,15
PISR-NSGA-II,Lane-Emden,1,-1,386.9777965322,0.0000000000,6,2
PISR-NSGA-II,Lane-Emden,1,-1,351.1035507844,0.0000000000,4,1
PISR-NSGA-II,Lane-Emden,1,-1,1134.3956937765,0.0000000000,4,9
PISR-NSGA-II,Lane-Emden,1,-1,471.8987597944,0.0000000000,3,3
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,22
PISR-NSGA-II,Lane-Emden,1,-1,2351.1945281989,0.0000000000,5,13
PISR-NSGA-II,Lane-Emden,1,-1,1148.3167774777,0.0000000000,13,10
PISR-NSGA-II,Lane-Emden,1,-1,1115.7844546449,0.0000000000,8,6
PISR-NSGA-II,Lane-Emden,1,-1,2351.1945281989,0.0000000000,5,13
PISR-NSGA-II,Lane-Emden,1,-1,8982.7491334484,0.0000000000,8,18
PISR-NSGA-II,Lane-Emden,1,-1,1038.6808349443,0.0000000000,12,9
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,22
PISR-NSGA-II,Lane-Emden,1,-1,1115.8982044037,0.0000000000,4,5
PISR-NSGA-II,Lane-Emden,1,-1,1344.3597964606,0.0000000000,9,12
PISR-NSGA-II,Lane-Emden,1,-1,423.4861865024,0.0000000000,15,16
PISR-NSGA-II,Lane-Emden,1,-1,361.2278169797,0.0000000000,3,1
PISR-NSGA-II,Lane-Emden,1,-1,345.2334165447,0.0000000000,1,23
PISR-NSGA-II,Lane-Emden,1,-1,371.6648796325,0.0000000000,14,15
PISR-NSGA-II,Lane-Emden,1,-1,345.2334165447,0.0000000000,1,23
PISR-NSGA-II,Lane-Emden,1,-1,383.4424952597,0.0000000000,7,2
PISR-NSGA-II,Lane-Emden,1,-1,373.5905185612,0.0000000000,20,16
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,24
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,11,18
PISR-NSGA-II,Lane-Emden,1,-1,2351.1945281989,0.0000000000,5,13
PISR-NSGA-II,Lane-Emden,1,-1,386.9777965322,0.0000000000,6,2
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,23
PISR-NSGA-II,Lane-Emden,1,-1,1697.3751154817,0.0000000000,6,14
PISR-NSGA-II,Lane-Emden,1,-1,1115.7844546449,0.0000000000,8,6
PISR-NSGA-II,Lane-Emden,1,-1,2351.1945281989,0.0000000000,5,13
PISR-NSGA-II,Lane-Emden,1,-1,549.8606964952,0.0000000000,3,15
PISR-NSGA-II,Lane-Emden,1,-1,480.8801278612,0.0000000000,9,4
PISR-NSGA-II,Lane-Emden,1,-1,361.2278169797,0.0000000000,3,1
PISR-NSGA-II,Lane-Emden,1,-1,349.0066637268,0.0000000000,11,2
PISR-NSGA-II,Lane-Emden,1,-1,636.4228129795,0.0000000000,9,8
PISR-NSGA-II,Lane-Emden,1,-1,1185.3911849736,0.0000000000,8,10
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,22
PISR-NSGA-II,Lane-Emden,1,-1,429.2562752369,0.0000000000,9,3
PISR-NSGA-II,Lane-Emden,1,-1,1195.4517577965,0.0000000000,11,15
PISR-NSGA-II,Lane-Emden,1,-1,305.8077569752,0.0000000000,23,1
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,22
PISR-NSGA-II,Lane-Emden,1,-1,386.9777965322,0.0000000000,6,2
PISR-NSGA-II,Lane-Emden,1,-1,482.7282214951,0.0000000000,9,5
PISR-NSGA-II,Lane-Emden,1,-1,2351.1945281989,0.0000000000,5,13
PISR-NSGA-II,Lane-Emden,1,-1,785.0823339378,0.0000000000,18,15
