x,u_exact,u_approx
0,0,0
0.01,0.00873659,0.00762904
0.02,0.0174732,0.0152837
0.03,0.0262063,0.0229633
0.04,0.0349392,0.0306669
0.05,0.0436655,0.0383938
0.06,0.0523912,0.0461432
0.07,0.0611073,0.0539143
0.08,0.0698221,0.0617063
0.09,0.0785248,0.0695184
0.1,0.0872252,0.0773498
0.11,0.0959112,0.0851997
0.12,0.104594,0.0930674
0.13,0.11326,0.100952
0.14,0.12192,0.108853
0.15,0.130563,0.116769
0.16,0.139199,0.124699
0.17,0.147816,0.132644
0.18,0.156423,0.140601
0.19,0.165011,0.148571
0.2,0.173586,0.156551
0.21,0.182141,0.164543
0.22,0.190682,0.172544
0.23,0.199202,0.180554
0.24,0.207704,0.188573
0.25,0.216185,0.196599
0.26,0.224647,0.204631
0.27,0.233087,0.212669
0.28,0.241504,0.220713
0.29,0.249901,0.22876
0.3,0.25827,0.236811
0.31,0.266621,0.244865
0.32,0.27494,0.25292
0.33,0.283242,0.260977
0.34,0.291509,0.269033
0.35,0.299759,0.27709
0.36,0.30797,0.285145
0.37,0.316167,0.293197
0.38,0.324321,0.301247
0.39,0.332461,0.309294
0.4,0.340555,0.317335
0.41,0.348637,0.325372
0.42,0.356669,0.333402
0.43,0.364691,0.341426
0.44,0.372658,0.349441
0.45,0.380619,0.357449
0.46,0.38852,0.365447
0.47,0.396416,0.373435
0.48,0.404249,0.381412
0.49,0.41208,0.389377
0.5,0.419843,0.39733
0.51,0.427606,0.40527
0.52,0.435299,0.413196
0.53,0.442991,0.421107
0.54,0.450614,0.429003
0.55,0.458233,0.436882
0.56,0.465786,0.444743
0.57,0.473331,0.452587
0.58,0.480811,0.460412
0.59,0.488281,0.468218
0.6,0.495689,0.476003
0.61,0.503083,0.483767
0.62,0.510418,0.491509
0.63,0.517735,0.499228
0.64,0.524995,0.506924
0.65,0.532235,0.514595
0.66,0.539421,0.522241
0.67,0.546583,0.529862
0.68,0.553694,0.537455
0.69,0.560778,0.545021
0.7,0.567813,0.552559
0.71,0.574819,0.560068
0.72,0.581779,0.567547
0.73,0.588706,0.574995
0.74,0.595591,0.582411
0.75,0.602439,0.589796
0.76,0.609249,0.597147
0.77,0.616019,0.604464
0.78,0.622754,0.611747
0.79,0.629446,0.618994
0.8,0.636106,0.626206
0.81,0.642721,0.63338
0.82,0.649307,0.640516
0.83,0.655845,0.647613
0.84,0.662359,0.654672
0.85,0.66882,0.661689
0.86,0.675261,0.668666
0.87,0.681648,0.675602
0.88,0.688017,0.682494
0.89,0.694329,0.689343
0.9,0.700627,0.696148
0.91,0.706867,0.702908
0.92,0.713095,0.709623
0.93,0.719263,0.71629
0.94,0.725423,0.722911
0.95,0.731521,0.729483
0.96,0.737614,0.736006
0.97,0.743643,0.74248
0.98,0.74967,0.748903
0.99,0.755632,0.755275
1,0.761594,0.761594
